Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
2017-04-05 00:40:02.906,    0.000,ICMP ,EXT_SERVER,0,11370_249,3.3,       1,     150,    1,......,  0,suspicious,---,---,---
2017-04-05 00:43:14.285,    0.000,TCP  ,26921_118,37826,EXT_SERVER,25,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 00:43:14.285,    0.000,TCP  ,EXT_SERVER,25,26921_118,37826,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 00:45:27.332,    0.000,UDP  ,10025_123,5100,EXT_SERVER,5060,       1,     437,    1,......,  0,suspicious,---,---,---
2017-04-05 00:45:27.332,    0.000,ICMP ,EXT_SERVER,0,10025_123,3.3,       1,     465,    1,......,  0,suspicious,---,---,---
2017-04-05 00:45:37.051,    0.000,UDP  ,26943_70,5064,EXT_SERVER,5566,       1,     443,    1,......,  0,suspicious,---,---,---
2017-04-05 00:45:37.051,    0.000,ICMP ,EXT_SERVER,0,26943_70,3.3,       1,     471,    1,......,  0,suspicious,---,---,---
2017-04-05 00:48:52.149,    0.000,TCP  ,EXT_SERVER,2323,26919_113,46332,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 00:48:52.149,    0.000,TCP  ,26919_113,46332,EXT_SERVER,2323,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 00:46:33.299,    0.000,UDP  ,10083_58,47808,EXT_SERVER,47808,       1,      65,    1,......,  0,suspicious,---,---,---
2017-04-05 00:46:33.299,    0.000,ICMP ,EXT_SERVER,0,10083_58,3.3,       1,      93,    1,......,  0,suspicious,---,---,---
2017-04-05 00:51:21.719,    0.001,TCP  ,26944_56,8650,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 00:51:21.719,    0.001,TCP  ,EXT_SERVER,23,26944_56,8650,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 00:54:10.760,    0.001,TCP  ,26945_17,37979,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 00:54:10.760,    0.001,TCP  ,EXT_SERVER,23,26945_17,37979,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 00:56:21.266,    0.119,TCP  ,EXT_SERVER,513,13520_228,47975,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 00:56:21.266,    0.119,TCP  ,13520_228,47975,EXT_SERVER,513,       2,      92,    1,...RS.,  0,suspicious,---,---,---
2017-04-05 00:54:39.580,    0.000,UDP  ,14155_199,5198,EXT_SERVER,5060,       1,     439,    1,......,  0,suspicious,---,---,---
2017-04-05 00:54:39.580,    0.000,ICMP ,EXT_SERVER,0,14155_199,3.3,       1,     467,    1,......,  0,suspicious,---,---,---
2017-04-05 00:57:59.433,    0.000,TCP  ,EXT_SERVER,23,26919_113,46332,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 00:57:59.433,    0.000,TCP  ,26919_113,46332,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 00:59:03.927,    0.000,TCP  ,26946_238,58041,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 00:59:03.927,    0.000,TCP  ,EXT_SERVER,23,26946_238,58041,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 00:59:21.076,    0.000,TCP  ,26947_46,45967,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 00:59:21.076,    0.000,TCP  ,EXT_SERVER,23,26947_46,45967,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:00:22.017,    0.001,TCP  ,EXT_SERVER,23,26948_76,32287,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:00:22.017,    0.001,TCP  ,26948_76,32287,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:01:25.205,    0.000,TCP  ,16750_11,53731,EXT_SERVER,7547,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:01:25.205,    0.000,TCP  ,EXT_SERVER,7547,16750_11,53731,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:01:39.685,    0.000,TCP  ,EXT_SERVER,23,26949_105,4668,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:01:39.685,    0.000,TCP  ,26949_105,4668,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:00:56.521,    0.000,UDP  ,10108_214,34031,EXT_SERVER,123,       1,      46,    1,......,  0,suspicious,---,---,---
2017-04-05 01:00:56.522,    0.000,ICMP ,EXT_SERVER,0,10108_214,3.3,       1,      64,    1,......,  0,suspicious,---,---,---
2017-04-05 01:04:11.623,    0.001,TCP  ,20195_103,2003,EXT_SERVER,7547,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:04:11.623,    0.001,TCP  ,EXT_SERVER,7547,20195_103,2003,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:02:54.582,    0.000,UDP  ,10099_155,5177,EXT_SERVER,5060,       1,     440,    1,......,  0,suspicious,---,---,---
2017-04-05 01:02:54.582,    0.000,ICMP ,EXT_SERVER,0,10099_155,3.3,       1,     468,    1,......,  0,suspicious,---,---,---
2017-04-05 01:06:05.070,    0.000,TCP  ,EXT_SERVER,23,26919_113,46332,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:06:05.070,    0.000,TCP  ,26919_113,46332,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:06:48.325,    0.001,TCP  ,26950_112,35325,EXT_SERVER,23,       1,      60,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:06:48.325,    0.001,TCP  ,EXT_SERVER,23,26950_112,35325,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:06:58.519,    0.000,TCP  ,26951_226,57886,EXT_SERVER,1433,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:06:58.519,    0.000,TCP  ,EXT_SERVER,1433,26951_226,57886,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:07:12.308,    0.000,TCP  ,21553_198,43003,EXT_SERVER,47808,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:07:12.308,    0.000,TCP  ,EXT_SERVER,47808,21553_198,43003,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:07:38.886,    0.000,TCP  ,26952_186,49900,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:07:38.886,    0.000,TCP  ,EXT_SERVER,23,26952_186,49900,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:08:08.465,    0.000,TCP  ,EXT_SERVER,23,26953_164,6604,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:08:08.465,    0.000,TCP  ,26953_164,6604,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:08:30.352,    0.000,TCP  ,26954_172,49568,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:08:30.352,    0.000,TCP  ,EXT_SERVER,23,26954_172,49568,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:08:45.023,    0.000,TCP  ,20580_22,42788,EXT_SERVER,17185,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:08:45.023,    0.000,TCP  ,EXT_SERVER,17185,20580_22,42788,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:08:30.768,   15.291,TCP  ,25307_145,11292,EXT_SERVER,22,       2,      92,    1,...RS.,  0,suspicious,---,---,---
2017-04-05 01:08:30.768,   15.291,TCP  ,EXT_SERVER,22,25307_145,11292,       5,     220,    1,.A..S.,  0,suspicious,---,---,---
2017-04-05 01:05:55.633,    0.000,UDP  ,26955_178,5103,EXT_SERVER,5060,       1,     433,    1,......,  0,suspicious,---,---,---
2017-04-05 01:05:55.633,    0.000,ICMP ,EXT_SERVER,0,26955_178,3.3,       1,     461,    1,......,  0,suspicious,---,---,---
2017-04-05 01:11:43.906,    0.000,TCP  ,26956_62,20498,EXT_SERVER,2323,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:11:43.906,    0.000,TCP  ,EXT_SERVER,2323,26956_62,20498,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:08:52.870,    0.016,UDP  ,10014_199,123,EXT_SERVER,55740,       1,      76,    1,......,  0,suspicious,---,---,---
2017-04-05 01:08:52.870,    0.016,UDP  ,EXT_SERVER,55740,10014_199,123,       1,      76,    1,......,  0,suspicious,---,---,---
2017-04-05 01:12:15.168,    0.000,TCP  ,11108_90,6000,EXT_SERVER,1433,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:12:15.168,    0.000,TCP  ,EXT_SERVER,1433,11108_90,6000,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:12:39.814,    0.001,TCP  ,EXT_SERVER,23,26957_172,1996,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:12:39.814,    0.001,TCP  ,26957_172,1996,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:15:53.450,    0.001,TCP  ,EXT_SERVER,2323,26958_250,13518,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:15:53.450,    0.001,TCP  ,26958_250,13518,EXT_SERVER,2323,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:17:34.010,    0.000,TCP  ,26959_226,2301,EXT_SERVER,2323,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:17:34.010,    0.000,TCP  ,EXT_SERVER,2323,26959_226,2301,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:17:45.438,    0.000,TCP  ,26960_85,28354,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:17:45.438,    0.000,TCP  ,EXT_SERVER,23,26960_85,28354,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:18:37.656,    0.000,TCP  ,26961_79,56505,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:18:37.656,    0.000,TCP  ,EXT_SERVER,23,26961_79,56505,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:15:57.917,    0.000,UDP  ,10095_18,60356,EXT_SERVER,47808,       1,      63,    1,......,  0,suspicious,---,---,---
2017-04-05 01:15:57.918,    0.000,ICMP ,EXT_SERVER,0,10095_18,3.3,       1,      91,    1,......,  0,suspicious,---,---,---
2017-04-05 01:19:43.368,    0.014,TCP  ,10106_26,43201,EXT_SERVER,23,       2,      92,    1,...RS.,  0,suspicious,---,---,---
2017-04-05 01:19:43.368,    0.014,TCP  ,EXT_SERVER,23,10106_26,43201,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:20:35.515,    0.000,TCP  ,26962_77,63163,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:20:35.515,    0.000,TCP  ,EXT_SERVER,23,26962_77,63163,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:20:52.467,    0.001,TCP  ,26963_21,41007,EXT_SERVER,4000,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:20:52.467,    0.001,TCP  ,EXT_SERVER,4000,26963_21,41007,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:21:59.993,    0.000,TCP  ,EXT_SERVER,23,26919_113,46332,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:21:59.993,    0.000,TCP  ,26919_113,46332,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:23:54.407,    0.000,TCP  ,26964_32,64341,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:23:54.407,    0.000,TCP  ,EXT_SERVER,23,26964_32,64341,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:25:55.719,    0.000,TCP  ,26965_77,58700,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:25:55.719,    0.000,TCP  ,EXT_SERVER,23,26965_77,58700,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:26:50.313,    0.000,TCP  ,26966_40,33860,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:26:50.313,    0.000,TCP  ,EXT_SERVER,23,26966_40,33860,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:26:59.683,    0.000,TCP  ,26967_84,123,EXT_SERVER,28585,       1,      46,    1,.A....,  0,suspicious,---,---,---
2017-04-05 01:26:59.683,    0.000,TCP  ,EXT_SERVER,28585,26967_84,123,       1,      40,    1,...R..,  0,suspicious,---,---,---
2017-04-05 01:27:13.721,    0.000,TCP  ,26968_154,8000,EXT_SERVER,7838,       1,      46,    1,.A..S.,  0,suspicious,---,---,---
2017-04-05 01:27:13.721,    0.000,TCP  ,EXT_SERVER,7838,26968_154,8000,       1,      40,    1,...R..,  0,suspicious,---,---,---
2017-04-05 01:23:47.799,   74.993,UDP  ,26969_15,24856,EXT_SERVER,40464,       8,     384,    1,......,  0,suspicious,---,---,---
2017-04-05 01:23:47.800,   74.993,ICMP ,EXT_SERVER,0,26969_15,3.3,       8,     608,    1,......,  0,suspicious,---,---,---
2017-04-05 01:28:02.807,    0.000,TCP  ,26970_48,17003,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:28:02.807,    0.000,TCP  ,EXT_SERVER,23,26970_48,17003,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:28:05.389,    0.000,TCP  ,EXT_SERVER,23,26971_213,1192,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
2017-04-05 01:28:05.389,    0.000,TCP  ,26971_213,1192,EXT_SERVER,23,       1,      46,    1,....S.,  0,suspicious,---,---,---
2017-04-05 01:30:07.144,    0.000,TCP  ,EXT_SERVER,23,26919_113,46332,       1,      40,    1,.A.R..,  0,suspicious,---,---,---
